route_id,service_id,trip_id,trip_headsign,shape_id,block_id
6,1720,2172751:550031:553096,Cataraqui Centre,1721,553096
19,1720,2172806:550032:558926,Cataraqui Centre,1300,558926
16,1701,2167250:550033:551959,First Canada,1766,551959
16,1723,2165343:550035:552035,First Canada,1766,552035
16,1724,2165343:550035:558811,First Canada,1766,558811
1,1723,2164677:550038:553066,St. Lawrence College,1769,553066
1,1724,2164677:550038:558915,St. Lawrence College,1769,558915
701,1720,2173185:550039:558823,Express - Cataraqui Centre via Brock/Bath,1377,558823
2,1708,2168206:550040:551978,Train Station,1780,551978
32,1701,2166524:550041:552009,St. Lawrence College,1773,552009
16B,1712,2169693:550043:552083,B - Kingston Centre,1760,552083
501,1707,2172315:550045:552063,Express - Cataraqui Centre via Front/Bayridge,1506,552063
1,1701,2166886:550046:551993,St. Lawrence College,1769,551993
701,1720,2173040:550047:558941,Express - Cataraqui Centre via Brock/Bath,1377,558941
16B,1712,2169672:550048:552083,B - St. Lawrence College,1795,552083
11,1720,2172560:550049:553096,Cataraqui Centre,1719,553096
N1,1720,2173308:550051:558876,Bus Terminal,1768,558876
31,1701,2166529:550052:552009,Providence Care Hospital,1763,552009
11,1720,2172568:550053:553116,Cataraqui Centre,1719,553116
6,1723,2164790:550054:552068,Cataraqui Centre,1781,552068
6,1724,2164790:550054:558821,Cataraqui Centre,1781,558821
31,1701,2166527:550055:552009,Providence Care Hospital,1763,552009
22,1707,2172857:550056:552003,A - Innovation / Highway 15,1725,552003
2,1701,2166627:550059:552016,Division Street,1784,552016
16,1720,2173064:550060:558936,St. Lawrence College,1770,558936
32,1707,2172497:550063:552015,St. Lawrence College,1773,552015
16,1701,2167227:550065:552096,First Canada,1766,552096
501,1707,2172638:550067:551999,Express - Cataraqui Centre via Front/Bayridge,1506,551999
32,1723,2164369:550069:553121,St. Lawrence College,1773,553121
32,1724,2164369:550069:558868,St. Lawrence College,1773,558868
60,1707,2173675:550071:552087,CFB Kingston,1379,552087
32,1701,2166548:550072:551980,St. Lawrence College,1773,551980
31,1723,2164336:550073:552061,Providence Care Hospital,1763,552061
31,1724,2164336:550073:558862,Providence Care Hospital,1763,558862
501,1707,2172330:550074:552063,Express - Cataraqui Centre via Front/Bayridge,1506,552063
32,1701,2166561:550075:552007,St. Lawrence College,1773,552007
31,1701,2166581:550077:551993,Providence Care Hospital,1763,551993
19,1707,2172668:550078:552024,Cataraqui Centre,1300,552024
701,1720,2173023:550080:558841,Express - Cataraqui Centre via Brock/Bath,1377,558841
31,1701,2166564:550081:552007,Providence Care Hospital,1763,552007
32,1723,2164367:550082:553137,St. Lawrence College,1773,553137
32,1724,2164367:550082:558921,St. Lawrence College,1773,558921
60,1707,2173633:550083:552103,CFB Kingston,1379,552103
2,1701,2166623:550084:551988,Division Street,1784,551988
1,1708,2168283:550086:552056,St. Lawrence College,1769,552056
601,1707,2173651:550087:552087,Express - Queen's/KGH via CFB Kingston,1745,552087
14,1720,2172861:550088:553096,Cataraqui North,1390,553096
501,1707,2172664:550093:552024,Express - Cataraqui Centre via Front/Bayridge,1506,552024
32,1723,2164328:550094:552046,St. Lawrence College,1773,552046
32,1724,2164328:550094:558898,St. Lawrence College,1773,558898
16,1720,2172782:550095:553134,St. Lawrence College,1759,553134
6,1723,2164795:550096:553115,Cataraqui Centre,1781,553115
6,1724,2164795:550096:558851,Cataraqui Centre,1781,558851
12,1723,2165732:550097:552109,St. Lawrence College,1762,552109
12,1724,2165732:550097:558885,St. Lawrence College,1762,558885
502,1707,2172371:550098:552039,Express - Downtown via Bayridge/Front,1516,552039
701,1720,2173039:550099:558941,Express - Cataraqui Centre via Brock/Bath,1377,558941
2,1701,2166637:550100:552016,Train Station,1780,552016
2,1708,2168167:550101:552100,Train Station,1780,552100
7,1720,2173388:550102:553179,Cataraqui Centre,1603,553179
2,1708,2168222:550104:551950,Division Street,1784,551950
32,1708,2168255:550105:552056,St. Lawrence College,1773,552056
4,1707,2172803:550106:551999,Downtown via Princess St,1170,551999
501,1707,2172358:550107:552078,Express - Downtown via Princess St,1117,552078
32,1707,2172499:550108:552102,St. Lawrence College,1773,552102
19,1707,2172881:550109:552066,Woodhaven,826,552066
701,1720,2173240:550110:558876,Express - Cataraqui Centre via Downtown,1610,558876
1,1701,2166911:550111:552027,St. Lawrence College,1769,552027
N1,1708,2169122:550114:558859,Bus Terminal,1768,558859
16,1708,2168526:550115:552099,First Canada,1794,552099
16,1701,2167174:550116:551959,St. Lawrence College,1759,551959
32,1701,2166583:550120:551993,St. Lawrence College,1773,551993
14,1720,2172829:550123:558936,Cataraqui North,1390,558936
16,1720,2172789:550124:553133,First Canada,1794,553133
N1,1707,2173368:550125:551979,Cataraqui Centre,1782,551979
701,1720,2172999:550126:558941,Express - Cataraqui Centre via Brock/Bath,1377,558941
7,1720,2173382:550127:558799,Cataraqui Centre,1603,558799
1,1707,2172522:550128:552015,St. Lawrence College,1769,552015
802,1720,2173027:550129:558841,Express - Montreal Street Park & Ride,1312,558841
32,1707,2172503:550130:552015,St. Lawrence College,1773,552015
19,1707,2172637:550131:551999,Woodhaven,826,551999
31,1708,2168240:550132:552056,Providence Care Hospital,1763,552056
16,1707,2172779:550133:552003,St. Lawrence College,1759,552003
6B,1720,2172744:550134:553085,B - Gardiners Centre,1419,553085
701,1720,2173188:550135:558823,Express - Cataraqui Centre via Brock/Bath,1377,558823
501,1707,2172337:550136:552078,Express - Downtown via Princess St,1117,552078
501,1707,2172327:550137:552063,Express - Downtown via Princess St,1117,552063
501,1707,2172313:550138:552063,Express - Downtown via Princess St,1117,552063
13,1720,2172899:550139:558799,Cataraqui North,1441,558799
16,1701,2167245:550140:552096,First Canada,1766,552096
701,1720,2173271:550141:558876,Express - Cataraqui Centre via Brock/Bath,1377,558876
1,1701,2166848:550142:552009,St. Lawrence College,1769,552009
6,1701,2166924:550143:552034,Saint Lawrence College,1761,552034
16,1720,2172764:550144:553085,St. Lawrence College,1759,553085
N1,1701,2167573:550145:551969,Cataraqui Centre,1782,551969
6,1720,2172722:550146:553134,Cataraqui Centre,1721,553134
1,1701,2166875:550148:552084,St. Lawrence College,1769,552084
2,1712,2164629:550149:552060,Train Station,1780,552060
1,1723,2164671:550150:553069,St. Lawrence College,1769,553069
1,1724,2164671:550150:558902,St. Lawrence College,1769,558902
16,1708,2168545:550151:558934,First Canada,1794,558934
6,1712,2164785:550152:551945,Cataraqui Centre,1781,551945
1,1701,2166843:550153:552009,Montreal Street,1778,552009
31,1712,2164557:550154:552037,B - Kingston Centre,1790,552037
2,1701,2166656:550155:552110,Division Street,1784,552110
6,1701,2166938:550158:558924,Saint Lawrence College,1761,558924
16B,1712,2169675:550159:552083,B - St. Lawrence College,1795,552083
10,1707,2172971:550160:552106,Cataraqui Centre,1396,552106
16B,1712,2169700:550161:552083,B - Kingston Centre,1760,552083
12,1712,2165759:550162:552042,CFB Kingston,1791,552042
32,1708,2168247:550163:552085,St. Lawrence College,1773,552085
2,1712,2164649:550164:552060,Division Street,1784,552060
502,1707,2172394:550165:552039,Express - Downtown via Bayridge/Front,1516,552039
16,1701,2167241:550168:551942,First Canada,1766,551942
2,1712,2164608:550170:551973,Train Station,1780,551973
16,1708,2168525:550172:553127,First Canada,1794,553127
N1,1701,2167708:550174:558827,Cataraqui Centre,1782,558827
7,1707,2172823:550175:552003,Cataraqui Centre,1418,552003
16,1723,2169765:550176:553102,A - St. Lawrence College,1792,553102
16,1724,2169765:550176:558866,A - St. Lawrence College,1792,558866
1,1712,2164715:550178:552037,Montreal Street,1778,552037
502,1707,2172396:550179:552039,Express - Cataraqui Centre via Princess,1501,552039
701,1720,2173168:550180:558823,Express - Cataraqui Centre via Brock/Bath,1377,558823
1,1701,2166891:550181:551993,Montreal Street,1778,551993
4,1707,2173298:550184:551999,Downtown via Princess St,1170,551999
6,1712,2164841:550185:551977,Saint Lawrence College,1761,551977
32,1707,2172501:550187:552021,St. Lawrence College,1773,552021
1,1723,2164725:550188:553137,St. Lawrence College,1769,553137
1,1724,2164725:550188:558921,St. Lawrence College,1769,558921
2B,1707,2172629:550190:552033,Downtown,1558,552033
7B,1720,2172918:550192:553088,Bus Terminal,1384,553088
502,1720,2172411:550193:558926,Express - Downtown via Bayridge/Front,1516,558926
1,1701,2166905:550194:552027,Montreal Street,1778,552027
701,1720,2173005:550195:558841,Express - Cataraqui Centre via Brock/Bath,1377,558841
802,1720,2172998:550196:558941,Express - Montreal Street Park & Ride,1312,558941
32,1708,2168241:550197:552085,St. Lawrence College,1773,552085
4,1707,2172645:550198:551999,Downtown via Princess St,1169,551999
N1,1707,2173306:550199:552017,Bus Terminal,1768,552017
32,1701,2166586:550200:551993,St. Lawrence College,1773,551993
16,1701,2167152:550201:552096,St. Lawrence College,1759,552096
60,1707,2173677:550202:552087,CFB Kingston,1379,552087
60,1707,2173682:550203:552087,King's Crossing North,1393,552087
1,1701,2166855:550204:551980,Montreal Street,1778,551980
6,1723,2164844:550206:553137,Saint Lawrence College,1761,553137
6,1724,2164844:550206:558921,Saint Lawrence College,1761,558921
7B,1707,2172871:550207:552003,Bus Terminal,1384,552003
1,1701,2166904:550208:552027,Montreal Street,1778,552027
4,1707,2172649:550209:551999,Cataraqui Centre via Princess St,1499,551999
6B,1720,2172743:550210:553175,B - Gardiners Centre,1419,553175
32,1707,2172491:550211:552015,St. Lawrence College,1773,552015
502,1707,2172643:550213:551999,Express - Downtown via Bayridge/Front,1516,551999
32,1707,2172490:550214:552102,St. Lawrence College,1773,552102
16B,1712,2169657:550215:552083,B - St. Lawrence College,1795,552083
2,1707,2172452:550216:552114,Train Station,1780,552114
7B,1720,2172920:550217:558838,Bus Terminal,1380,558838
7B,1720,2172916:550218:553175,Bus Terminal,1384,553175
16,1701,2167160:550219:551959,St. Lawrence College,1759,551959
6,1723,2164847:550220:552026,Saint Lawrence College,1761,552026
6,1724,2164847:550220:558785,Saint Lawrence College,1761,558785
31,1701,2166531:550222:552009,Providence Care Hospital,1763,552009
16,1720,2172770:550223:558799,First Canada,1794,558799
6,1701,2166946:550224:551939,Cataraqui Centre,1781,551939
19,1707,2172800:550225:552053,Woodhaven,826,552053
1,1708,2168281:550226:552085,St. Lawrence College,1769,552085
1,1707,2172535:550228:552021,St. Lawrence College,1769,552021
802,1720,2173002:550229:558841,Express - Montreal Street Park & Ride,1312,558841
1,1701,2166888:550230:551993,St. Lawrence College,1769,551993
6,1701,2166926:550232:558924,Saint Lawrence College,1761,558924
2,1701,2166635:550233:552016,Train Station,1780,552016
502,1720,2172816:550236:558926,Express - Cataraqui Centre via Princess,1503,558926
12,1712,2165823:550238:552048,CFB Kingston,1791,552048
702,1720,2173182:550241:558823,Express - King's Crossing via Division,1584,558823
16B,1712,2169680:550242:552083,B - Kingston Centre,1760,552083
502,1720,2172408:550243:558926,Express - Cataraqui Centre via Princess,1501,558926
801,1720,2173006:550245:558841,Express - Cataraqui Centre via Brock/Bath,1468,558841
4,1707,2173291:550248:551985,Cataraqui Centre via Princess St,1499,551985
31,1712,2164344:550249:553068,Providence Care Hospital,1763,553068
32,1701,2166572:550251:552084,St. Lawrence College,1773,552084
502,1707,2172384:550257:552039,Express - Downtown via Bayridge/Front,1516,552039
60,1707,2173616:550258:552103,King's Crossing North,1393,552103
1,1701,2166881:550259:552084,Montreal Street,1778,552084
16,1701,2167169:550261:551959,St. Lawrence College,1759,551959
6,1723,2164782:550262:553066,Cataraqui Centre,1781,553066
6,1724,2164782:550262:558915,Cataraqui Centre,1781,558915
12,1723,2165741:550263:552101,CFB Kingston,1791,552101
12,1724,2165741:550263:558818,CFB Kingston,1791,558818
502,1707,2172369:550264:552039,Express - Downtown via Bayridge/Front,1516,552039
31,1701,2166553:550265:551980,Providence Care Hospital,1763,551980
1,1712,2164694:550266:552098,Montreal Street,1778,552098
19,1707,2172602:550267:551985,Cataraqui Centre,1300,551985
N1,1723,2165700:550268:553146,Bus Terminal,1768,553146
N1,1724,2165700:550268:558820,Bus Terminal,1768,558820
6,1701,2166941:550269:552034,Cataraqui Centre,1781,552034
N1,1708,2169127:550270:558793,Cataraqui Centre,1782,558793
31,1708,2168237:550271:552056,Providence Care Hospital,1763,552056
501,1707,2172600:550273:551985,Express - Cataraqui Centre via Front/Bayridge,1506,551985
1,1708,2168271:550275:552085,Montreal Street,1778,552085
N1,1720,2173305:550277:558876,Bus Terminal,1768,558876
2,1701,2166638:550278:552016,Train Station,1780,552016
501,1707,2172331:550279:552063,Express - Cataraqui Centre via Front/Bayridge,1506,552063
10,1707,2172962:550280:552106,Cataraqui Centre,1396,552106
502,1720,2172814:550281:558926,Express - Cataraqui Centre via Princess,1503,558926
32,1708,2168251:550283:552040,St. Lawrence College,1773,552040
7,1720,2172844:550284:558903,Grant Timmins/Dalton via John Counter Blvd,1385,558903
1,1701,2166882:550286:552084,Montreal Street,1778,552084
60,1707,2173686:550287:552087,King's Crossing North,1393,552087
1,1708,2168278:550288:552085,St. Lawrence College,1769,552085
7,1720,2172850:550290:558936,Cataraqui Centre,1418,558936
60,1707,2173612:550291:552103,King's Crossing North,1393,552103
12,1723,2165734:550293:552068,B - Downtown,1783,552068
12,1724,2165734:550293:558821,B - Downtown,1783,558821
16,1723,2165845:550294:552001,First Canada,1794,552001
16,1724,2165845:550294:558771,First Canada,1794,558771
2,1712,2164639:550296:551960,Division Street,1784,551960
6,1723,2164806:550297:553167,Cataraqui Centre,1786,553167
6,1724,2164806:550297:558942,Cataraqui Centre,1786,558942
11,1720,2172564:550298:553134,Cataraqui Centre,1719,553134
6,1701,2166933:550299:552034,Saint Lawrence College,1761,552034
701,1720,2173034:550301:558807,Express - Cataraqui Centre via Brock/Bath,1377,558807
501,1707,2172346:550302:552078,Express - Downtown via Princess St,1117,552078
32,1723,2164312:550303:552101,St. Lawrence College,1773,552101
32,1724,2164312:550303:558818,St. Lawrence College,1773,558818
701,1720,2173189:550304:558823,Express - Cataraqui Centre via Downtown,1610,558823
2,1712,2164650:550305:551987,Division Street,1784,551987
32,1712,2164316:550306:551968,St. Lawrence College,1773,551968
16,1708,2168536:550307:553127,St. Lawrence College,1759,553127
6,1723,2164791:550309:552111,Cataraqui Centre,1781,552111
6,1724,2164791:550309:558768,Cataraqui Centre,1781,558768
2,1701,2166655:550311:552110,Division Street,1784,552110
502,1720,2172405:550312:558926,Express - Downtown via Bayridge/Front,1516,558926
31,1712,2164352:550314:552037,Providence Care Hospital,1763,552037
16B,1712,2169652:550316:552083,B - St. Lawrence College,1795,552083
60,1707,2173611:550317:552103,King's Crossing North,1393,552103
2,1708,2168213:550319:551950,Train Station,1780,551950
702,1720,2173187:550321:558823,Express - King's Crossing via Division,1584,558823
701,1720,2173030:550322:558807,Express - Cataraqui Centre via Brock/Bath,1377,558807
701,1720,2173214:550323:558901,Express - Cataraqui Centre via Brock/Bath,1377,558901
16B,1712,2169665:550324:552083,B - St. Lawrence College,1795,552083
502,1720,2172409:550326:558926,Express - Downtown via Bayridge/Front,1516,558926
2,1707,2173349:550327:552019,B - Bus Terminal,1570,552019
2,1701,2166669:550328:551969,Train Station,1767,551969
4,1707,2172674:550330:552024,Downtown via Princess St,1169,552024
702,1720,2173243:550334:558876,Express - King's Crossing via Division,1584,558876
1,1708,2168293:550337:552085,St. Lawrence College,1769,552085
10,1707,2172967:550338:552106,Cataraqui Centre,1396,552106
16,1701,2167171:550339:552096,St. Lawrence College,1759,552096
4,1707,2172658:550341:552024,Downtown via Princess St,1169,552024
1,1707,2172512:550342:552015,Montreal Street,1778,552015
2,1712,2164636:550343:551973,Division Street,1784,551973
19,1707,2172810:550345:552003,Woodhaven,826,552003
6,1701,2166999:550346:552034,Cataraqui Centre,1797,552034
16,1723,2165334:550347:552061,St. Lawrence College,1759,552061
16,1724,2165334:550347:558862,St. Lawrence College,1759,558862
